,Site Id,Facility Type,Loc Id,Effective Date,Region,ADO,State Id,State Name,County,County State,City,Name,Ownership,Use,Owner,Owner Address,"Owner City, State, Zip",Owner Phone,Manager,Manager Address,"Manager City, State, Zip",Manager Phone,ARP Latitude,ARP Latitude Sec,ARP Longitude,ARP Longitude Sec,ARP Method,Elevation,Elevation Method,Magnetic Variation,Magnetic Variation Year,Traffic Pattern Altitude,Sectional,Distance From CBD,Direction From CBD,Land Area,ARTCC Id,ARTCC Computer ID,ARTCC Name,Responsible ARTCC Id,Responsible ARTCC Computer Id,Responsible ARTCC Name,Tie In FSS,Tie In FSS Id,Tie In FSS Name,FSS Phone Number,FSS Toll Free Number,Alternate FSS Id,Alternate FSS Name,Alternate FSS Toll Free Number,NOTAM Facility Id,NOTAM Service,Activation Date,Airport Status Code,Certification Type Date,Federal Agreements,Airspace Determination,Customs Airport Of Entry,Customs Landing Rights,Military Joint Use,Military Landing Rights,Inspection Method,Inspection Group,Last Inspection Date,Last Owner Information Date,Fuel Types,Airframe Repair,Power Plant Repair,Bottled Oxygen Type,Bulk Oxygen Type,Lighting Schedule,Beacon Schedule,ATCT,UNICOM,CTAF,Segmented Circle,Beacon Color,Non Commercial Landing Fee,Medical Use,Single Engine Aircraft,Multi Engine Aircraft,Jet Engine Aircraft,Helicopters,Gliders Operational,Military Operational,Ultralights,Commercial Operations,Commuter Operations,Air Taxi Operations,GA Local Operations,GA Itin Operations,Military Operations,Operations Date,Airport Position Source,Airport Position Source Date,Airport Elevation Source,Airport Elevation Source Date,Fuel Available,Transient Storage,Other Services,Wind Indicator,Icao Id,NPIAS Hub,NPIAS Role,DD_Latitudes,DD_Longitudes
107,14052.*A,AIRPORT,EWR,2022-03-24,AEA,NYC,NJ,NEW JERSEY,ESSEX,NJ,NEWARK,NEWARK LIBERTY INTL,PU,PU,PORT AUTHORITY OF NY & NJ,"4 WTC 150 GREENWICH ST, 18TH FLOOR","NEW YORK, NY 10006",212-435-3720,JAMES GILL,BUILDING #1- CONRAD ROAD,"NEWARK, NJ 07114",973-961-6161,040-41-32.9300N,146492.9274N,074-10-07.2700W,0267007.2724W,E,17.4,S,13W,1985.0,,NEW YORK,3.0,S,2027.0,ZNY,ZCN,NEW YORK,ZNY,ZCN,NEW YORK,N,ISP,NEW YORK,,1-800-WX-BRIEF,,,,EWR,Y,1939-11-01,O,I E S 05/1973,NGHY3,NO OBJECTION,N,Y,N,Y,F,F,2021-04-12,,100LL A,MAJOR,MAJOR,HIGH,,,SS-SR,Y,122.95,,N,CG,Y,,,3.0,0.0,0.0,,,,224033.0,,47919.0,,6052.0,416.0,2020-09-30,FAA,2014-11-13,3RD PARTY SURVEY,2011-07-30,,HGR,"AFRT,CARGO",Y-L,KEWR,Large,,40.69247983333332,-74.16868677777778
108,16179.*A,AIRPORT,HWV,2022-03-24,AEA,NYC,NY,NEW YORK,SUFFOLK,NY,SHIRLEY,BROOKHAVEN,PU,PU,TOWN OF BROOKHAVEN,135 DAWN DRIVE,"SHIRLEY, NY 11967",631-451-5300,JAMES KEVINS,135 DAWN DRIVE,"SHIRLEY, NY 11967",631-451-5300,040-49-19.0400N,146959.0350N,072-52-00.8700W,0262320.8660W,E,81.3,S,14W,2000.0,,NEW YORK,1.0,N,630.0,ZNY,ZCN,NEW YORK,ZNY,ZCN,NEW YORK,N,ISP,NEW YORK,,1-800-WX-BRIEF,,,,HWV,Y,1943-11-01,O,,NGY,CONDITIONAL,N,N,N,Y,S,S,2021-05-26,1993-07-07,100LL A,MAJOR,MAJOR,NONE,NONE,SEE RMK,SS-SR,N,122.8,122.8,Y,CG,Y,,171.0,7.0,0.0,1.0,5.0,0.0,0.0,,,,41779.0,12539.0,66.0,2017-12-31,3RD PARTY SURVEY,2017-12-19,3RD PARTY SURVEY,2017-12-19,,"HGR,TIE","CHTR,GLD,INSTR,RNTL,SALES,TOW",Y-L,KHWV,,Regional,40.82195416666667,-72.86690722222222
109,14971.*A,AIRPORT,3C8,2022-03-24,AEA,NYC,NY,NEW YORK,SUFFOLK,NY,CALVERTON,CALVERTON EXEC AIRPARK,PU,PR,TOWN OF RIVERHEAD,200 HOWELL AVE,"RIVERHEAD, NY 11901-2596",631-727-3200,SEAN WALTER,200 HOWELL AVE,"RIVERHEAD, NY 11901-2596",631-727-3200,040-54-54.3500N,147294.3540N,072-47-30.8600W,0262050.8630W,E,75.2,S,14W,1985.0,,NEW YORK,3.0,W,2921.0,ZNY,ZCN,NEW YORK,ZNY,ZCN,NEW YORK,N,ISP,NEW YORK,,1-800-WX-BRIEF,,,,ISP,Y,,O,,,NO OBJECTION,,,,,,N,,2017-10-04,,NONE,NONE,,,,,N,,,N,,N,,2.0,1.0,0.0,,,,,,,,,,,,NGS,,,,,,,Y,,,,40.91509833333333,-72.79190638888889
110,16408.*A,AIRPORT,FOK,2022-03-24,AEA,NYC,NY,NEW YORK,SUFFOLK,NY,WESTHAMPTON BEACH,FRANCIS S GABRESKI,PU,PU,COUNTY OF SUFFOLK,COUNTY CENTER,"RIVERHEAD, NY 11901",(631) 852-8095,JOSHUA SMITH,"GABRESKI AIRPORT, ADMINISTRATION BLDG #1","WESTHAMPTON, NY 11978",631-852-8095,040-50-37.0300N,147037.0270N,072-37-54.5200W,0261474.5230W,E,66.1,S,13W,1980.0,,NEW YORK,3.0,N,1451.0,ZNY,ZCN,NEW YORK,ZNY,ZCN,NEW YORK,N,ISP,NEW YORK,,1-800-WX-BRIEF,,,,FOK,Y,1943-06-01,O,,NGPY3,NOT ANALYZED,N,Y,N,Y,S,S,2019-06-17,1993-06-21,100LL A,MAJOR,MAJOR,HIGH/LOW,NONE,SEE RMK,SS-SR,Y,122.95,125.3,N,CG,Y,,57.0,4.0,10.0,4.0,0.0,11.0,0.0,,,5586.0,12024.0,39365.0,6627.0,2018-12-30,3RD PARTY SURVEY,2019-10-03,3RD PARTY SURVEY,2019-10-03,,"HGR,TIE","AVNCS,CHTR,INSTR,SALES",Y,KFOK,,Regional,40.84361861111111,-72.63181194444445
111,15989.2*A,AIRPORT,POU,2022-03-24,AEA,NYC,NY,NEW YORK,DUTCHESS,NY,POUGHKEEPSIE,HUDSON VALLEY RGNL,PU,PU,DUTCHESS COUNTY,22 MARKET ST,"POUGHKEEPSIE, NY 12601",845-486-2000,JEFF DURAND,263 NEW HACKENSACK RD,"WAPPINGERS FALLS, NY 12590",845-463-6000,041-37-35.7000N,149855.7000N,073-53-03.1000W,0265983.1000W,E,163.5,S,12W,1975.0,,NEW YORK,4.0,S,640.0,ZNY,ZCN,NEW YORK,ZNY,ZCN,NEW YORK,N,ISP,NEW YORK,,1-800-WX-BRIEF,,,,POU,Y,1941-04-01,O,IV A U 01/1985,NGRY,NOT ANALYZED,N,N,N,Y,F,S,2021-06-04,,100LL A,MAJOR,MAJOR,,,SEE RMK,SS-SR,Y,122.95,124.0,N,CG,Y,,74.0,4.0,0.0,4.0,0.0,2.0,0.0,16.0,,2382.0,27093.0,21041.0,204.0,2021-05-31,3RD PARTY SURVEY,2012-01-05,3RD PARTY SURVEY,2012-01-05,,"HGR,TIE","CARGO,CHTR,INSTR,RNTL,SALES",Y-L,KPOU,,Local,41.626583333333336,-73.88419444444445
112,15794.*A,AIRPORT,LGA,2022-03-24,AEA,NYC,NY,NEW YORK,QUEENS,NY,NEW YORK,LAGUARDIA,PU,PU,PORT. AUTH. OF N.Y. & N.J.,4 WORLD TRADE CENTER,"NEW YORK, NY 10048",212-435-3703,ANTHONY VERO,"HANGAR #7, THIRD FLOOR","FLUSHING, NY 11371",718-533-3401,040-46-38.1000N,146798.1000N,073-52-21.4000W,0265941.4000W,E,20.6,S,12W,1980.0,,NEW YORK,4.0,E,680.0,ZNY,ZCN,NEW YORK,ZNY,ZCN,NEW YORK,N,ISP,NEW YORK,,1-800-WX-BRIEF,,,,LGA,Y,,O,I D S 05/1973,NGY3,NOT ANALYZED,N,Y,N,Y,F,F,2021-03-09,,100LL A,MAJOR,MAJOR,HIGH/LOW,HIGH/LOW,,SS-SR,Y,122.95,,N,CG,Y,,,,,,,,,126178.0,,4136.0,0.0,3073.0,151.0,2021-09-30,NGS,2006-05-30,FAA,2014-05-12,,TIE,"AFRT,AVNCS,CARGO,CHTR",Y-L,KLGA,Large,,40.77725,-73.87261111111113
113,15800.*A,AIRPORT,IAG,2022-03-24,AEA,NYC,NY,NEW YORK,NIAGARA,NY,NIAGARA FALLS,NIAGARA FALLS INTL,PU,PU,NIAGARA FRONTIER T A,"181 ELLICOTT ST, PO BOX 5008","BUFFALO, NY 14205",716-855-7300,MR. ROBERT STONE,2035 NIAGARA FALLS BLVD,"NIAGARA FALLS, NY 14304",(716) 297-4494,043-06-27.2100N,155187.2065N,078-56-45.0500W,0284205.0480W,E,592.3,S,10W,1985.0,,DETROIT,4.0,E,1067.0,ZOB,ZCC,CLEVELAND,ZOB,ZCC,CLEVELAND,N,BUF,BUFFALO,,1-800-WX-BRIEF,,,,IAG,Y,1946-11-01,O,I B S 07/1974,NGPRY3,NOT ANALYZED,N,Y,N,Y,F,F,2021-08-25,,100LL A A+,MINOR,MINOR,NONE,NONE,SEE RMK,SS-SR,Y,122.95,118.5,N,CG,Y,,57.0,6.0,12.0,5.0,,7.0,,845.0,,545.0,5452.0,7147.0,2876.0,2021-07-31,FAA,2015-07-06,3RD PARTY SURVEY,2013-09-03,,TIE,"AFRT,CARGO,CHTR,INSTR,RNTL,SALES",Y-L,KIAG,Non-Hub,,43.10755736111111,-78.94584666666667
114,16100.2*A,AIRPORT,5B2,2022-03-24,AEA,NYC,NY,NEW YORK,SARATOGA,NY,SARATOGA SPRINGS,SARATOGA COUNTY,PU,PU,SARATOGA COUNTY,3654 GALWAY RD,"BALLSTON SPA, NY 12020",(518) 885-2235,JON ZILKA,405 GREENFIELD AVE.,"BALLSTON SPA, NY 12020",518-885-5470,043-03-02.6000N,154982.6000N,073-51-41.9000W,0265901.9000W,E,433.9,S,14W,1995.0,767.0,NEW YORK,3.0,SW,527.0,ZBW,ZCB,BOSTON,ZBW,ZCB,BOSTON,N,BTV,BURLINGTON,,1-800-WX-BRIEF,,,,5B2,Y,1943-08-01,O,,NGY3,NOT ANALYZED,N,Y,N,Y,S,S,2020-07-09,,100LL A,MAJOR,MAJOR,LOW,NONE,SEE RMK,SS-SR,N,123.075,123.075,N,CG,N,,44.0,1.0,1.0,1.0,45.0,0.0,0.0,,,1500.0,22000.0,15000.0,50.0,2017-06-15,3RD PARTY SURVEY,2012-12-11,3RD PARTY SURVEY,2012-12-11,,"HGR,TIE","AVNCS,CHTR,INSTR,SALES",Y,,,Regional,43.05072222222222,-73.86163888888889
115,15252.*A,AIRPORT,GTB,2022-03-24,AEA,NYC,NY,NEW YORK,JEFFERSON,NY,FORT DRUM,WHEELER-SACK AAF,MR,PR,US ARMY AERONAUTICAL SVCS AGENCY,,"FORT BELVOIR, VA 22060",,,,,,044-03-20.2000N,158600.2000N,075-43-11.6200W,0272591.6200W,E,689.9,S,13W,1990.0,,MONTREAL,1.0,NE,,ZBW,ZCB,BOSTON,ZBW,ZCB,BOSTON,N,BTV,BURLINGTON,,1-800-WX-BRIEF,,,,GTB,Y,,O,,,,,,,N,,N,,1977-02-14,,,,,,SS-SR,SS-SR,Y,,,N,SCG,,,,,,,,,,,,,,,,,AVN,2010-11-05,MILITARY,2013-10-24,,,,,KGTB,,,44.05561111111111,-75.71989444444445
116,17746.*A,AIRPORT,CLE,2022-03-24,AGL,DET,OH,OHIO,CUYAHOGA,OH,CLEVELAND,CLEVELAND-HOPKINS INTL,PU,PU,CITY OF CLEVELAND,"CLEVELAND HOPKINS INTL, PO BOX 81009","CLEVELAND, OH 44181-0009",216-265-6000,KHALID BAHHUR,"PO BOX 81009, 5300 RIVERSIDE DR","CLEVELAND, OH 44181-3130",216-664-5030,041-24-33.8600N,149073.8650N,081-51-16.8900W,0294676.8880W,E,799.5,S,08W,2020.0,,DETROIT,9.0,SW,1717.0,ZOB,ZCC,CLEVELAND,ZOB,ZCC,CLEVELAND,N,CLE,CLEVELAND,,1-800-WX-BRIEF,,,,CLE,Y,1938-11-01,O,I C S 05/1973,NGPSY3,NO OBJECTION,Y,Y,N,Y,F,F,2021-06-24,,100LL A1+,MAJOR,MAJOR,HIGH/LOW,HIGH/LOW,,SS-SR,Y,122.95,,N,CG,Y,,1.0,4.0,35.0,,,4.0,,52571.0,,13321.0,,5071.0,178.0,2020-12-31,3RD PARTY SURVEY,2020-02-07,3RD PARTY SURVEY,2020-02-07,,"HGR,TIE","AFRT,AVNCS,CHTR,RNTL",Y-L,KCLE,Medium,,41.40940694444444,-81.8546911111111
117,17818.*A,AIRPORT,DAY,2022-03-24,AGL,DET,OH,OHIO,MONTGOMERY,OH,DAYTON,JAMES M COX DAYTON INTL,PU,PU,"CITY OF DAYTON, OHIO",101 W 3RD ST,"DAYTON, OH 45402-1859",937-333-3600,GILBERT TURNER,3600 TERMINAL DR STE 300,"VANDALIA, OH 45377-1095",937-454-8202,039-54-08.1100N,143648.1080N,084-13-09.8800W,0303189.8840W,E,1009.1,S,06W,2020.0,,CINCINNATI,9.0,N,4200.0,ZID,ZCI,INDIANAPOLIS,ZID,ZCI,INDIANAPOLIS,N,DAY,DAYTON,,1-800-WX-BRIEF,,,,DAY,Y,1937-10-01,O,I B S 05/1973,NGPRSY,NO OBJECTION,N,Y,N,Y,F,F,2021-07-01,,100 A,MAJOR,MAJOR,NONE,HIGH,SS-SR,SS-SR,Y,122.95,,N,CG,N,,13.0,10.0,11.0,0.0,0.0,0.0,0.0,11226.0,,10586.0,1700.0,10432.0,791.0,2020-12-31,3RD PARTY SURVEY,2020-01-22,3RD PARTY SURVEY,2020-01-22,,HGR,"AFRT,AVNCS,CARGO,CHTR,INSTR,RNTL,SALES",Y-L,KDAY,Small,,39.902252222222224,-84.21941222222223
118,17786.*A,AIRPORT,LCK,2022-03-24,AGL,DET,OH,OHIO,FRANKLIN,OH,COLUMBUS,RICKENBACKER INTL,PU,PU,COLUMBUS RGNL AIRPORT AUTHORITY,4600 INTERNATIONAL GTWY,"COLUMBUS, OH 43219-1779",614-239-4000,CHARLES J GOODWIN,7250 STAR CHECK DR,"COLUMBUS, OH 43217-1025",614-409-3636,039-48-49.6000N,143329.6000N,082-55-40.1000W,0298540.1000W,E,743.9,S,07W,2010.0,,CINCINNATI,10.0,S,4342.0,ZID,ZCI,INDIANAPOLIS,ZID,ZCI,INDIANAPOLIS,N,DAY,DAYTON,,1-800-WX-BRIEF,,,,LCK,Y,1943-07-01,O,I B S 01/2005,NPY,NO OBJECTION,N,Y,N,Y,F,F,2021-08-23,,100LL A A++,MAJOR,MAJOR,,,,SS-SR,Y,122.95,,N,CG,Y,,4.0,,0.0,0.0,,28.0,,13317.0,,,0.0,4657.0,2953.0,2020-12-31,3RD PARTY SURVEY,2017-01-19,3RD PARTY SURVEY,2017-01-19,,"HGR,TIE","INSTR,RNTL",Y-L,KLCK,Non-Hub,,39.81377777777778,-82.92780555555555
119,18536.*A,AIRPORT,SGH,2022-03-24,AGL,DET,OH,OHIO,CLARK,OH,SPRINGFIELD,SPRINGFIELD/BECKLEY MUNI,PU,PU,CITY OF SPRINGFIELD,76 E HIGH ST,"SPRINGFIELD, OH 45502-1214",937-325-6108,SETH TIMMERMAN,1251 W BLEE RD STE 5,"SPRINGFIELD, OH 45502-8729",937-325-6108,039-50-25.0000N,143425.0000N,083-50-24.6000W,0301824.6000W,E,1051.3,S,04W,1985.0,1049.0,CINCINNATI,5.0,S,1516.0,ZID,ZCI,INDIANAPOLIS,ZID,ZCI,INDIANAPOLIS,N,DAY,DAYTON,,1-800-WX-BRIEF,,,,SGH,Y,1947-11-01,O,,NGY3,NO OBJECTION,N,N,N,Y,F,S,2019-10-03,,100LL A A+,MAJOR,MAJOR,LOW,HIGH,SEE RMK,SS-SR,N,122.95,122.95,Y,CG,N,,21.0,7.0,3.0,1.0,0.0,0.0,0.0,,,200.0,6600.0,19800.0,20.0,2019-10-03,3RD PARTY SURVEY,2016-09-07,3RD PARTY SURVEY,2016-09-07,,"HGR,TIE","AFRT,AVNCS,CHTR,INSTR,RNTL,SALES",Y-L,KSGH,,Regional,39.84027777777778,-83.84016666666666
120,18771.*A,AIRPORT,ADH,2022-03-24,ASW,AOK,OK,OKLAHOMA,PONTOTOC,OK,ADA,ADA RGNL,PU,PU,CITY OF ADA,"231 S TOWNSEND, 512 N. STOCKTON","ADA, OK 74820",580-436-6300,DAVID SAINT,"300 RAY STOUT BLVD, SUITE A","ADA, OK 74820",580-272-3231,034-48-15.3400N,125295.3431N,096-40-16.3200W,0348016.3191W,E,1015.9,S,03E,2020.0,,DALLAS-FT WORTH,2.0,N,770.0,ZFW,ZCF,FORT WORTH,ZFW,ZCF,FORT WORTH,N,MLC,MC ALESTER,,1-800-WX-BRIEF,,,,ADH,Y,1943-01-01,O,,NGY3,NO OBJECTION,N,N,N,Y,S,S,2020-10-01,,100LL A,MAJOR,MAJOR,,HIGH/LOW,SEE RMK,SS-SR,N,122.8,122.8,Y,CG,Y,,34.0,5.0,4.0,,,,,,,,4100.0,8200.0,100.0,2020-10-01,FAA-EST,2010-06-23,3RD PARTY SURVEY,1996-03-06,,"HGR,TIE","RNTL,SURV",Y-L,KADH,,Regional,34.80426197222222,-96.67119975000001
121,18845.91*A,AIRPORT,86F,2022-03-24,ASW,AOK,OK,OKLAHOMA,CADDO,OK,CARNEGIE,CARNEGIE MUNI,PU,PU,CITY OF CARNEGIE,"PO BOX 1075, 11 E MAIN","CARNEGIE, OK 73015",580-654-1004,ROBERT PETTIT,30150 COUNTY STREET 2475,"CARNEGIE, OK 73015",(580) 574-3140,035-07-25.4000N,126445.4000N,098-34-30.9000W,0354870.9000W,E,1354.0,E,07E,1985.0,,DALLAS-FT WORTH,2.0,NE,84.0,ZFW,ZCF,FORT WORTH,ZFW,ZCF,FORT WORTH,N,MLC,MC ALESTER,,1-800-WX-BRIEF,,,,MLC,Y,1972-12-01,O,,NGY,NO OBJECTION,N,N,N,Y,S,S,2020-06-04,,,NONE,NONE,NONE,NONE,SEE RMK,SS-SR,N,,122.9,N,CG,N,,6.0,1.0,0.0,2.0,0.0,0.0,0.0,,,,400.0,600.0,,2020-06-04,FAA-EST,2013-02-14,,,,TIE,AGRI,Y,,,Basic,35.12372222222222,-98.57525
122,18964.1*A,AIRPORT,6K4,2022-03-24,ASW,AOK,OK,OKLAHOMA,MAJOR,OK,FAIRVIEW,FAIRVIEW MUNI,PU,PU,CITY OF FAIRVIEW,CITY HALL 203 E. CENTRAL,"FAIRVIEW, OK 73737",580-227-4416,JUNIOR REGIER,224 E. OKLAHOMA AVENUE,"FAIRVIEW, OK 73737",580-227-3788,036-17-28.3000N,130648.3000N,098-28-32.9000W,0354512.9000W,E,1273.8,S,04E,2020.0,,WICHITA,1.0,N,81.0,ZKC,ZCK,KANSAS CITY,ZKC,ZCK,KANSAS CITY,N,MLC,MC ALESTER,,1-800-WX-BRIEF,,,,MLC,Y,1948-03-01,O,,NGY,NO OBJECTION,N,N,N,Y,S,S,2018-08-24,,100LL A,MINOR,MINOR,NONE,NONE,SS-SR,SS-SR,N,122.8,122.8,Y,CG,N,,14.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,3000.0,2400.0,,2018-08-24,3RD PARTY SURVEY,2017-11-02,3RD PARTY SURVEY,2017-11-02,,TIE,AGRI,Y-L,,,Local,36.29119444444444,-98.47580555555557
123,19289.2*A,AIRPORT,H04,2022-03-24,ASW,AOK,OK,OKLAHOMA,CRAIG,OK,VINITA,VINITA MUNI,PU,PU,CITY OF VINITA,"104 E. ILLINOIS, PO BOX 329","VINITA, OK 74301",918-256-6468,ALLEN GOFORTH,"747 E. AIRPORT ROAD, 104 E. ILLINOIS","VINITA, OK 74301",918-244-2704,036-36-52.6200N,131812.6186N,095-09-06.1000W,0342546.1012W,E,695.2,E,05E,1985.0,,KANSAS CITY,2.0,SE,112.0,ZKC,ZCK,KANSAS CITY,ZKC,ZCK,KANSAS CITY,N,MLC,MC ALESTER,,1-800-WX-BRIEF,,,,MLC,Y,1965-01-01,O,,NGY,NO OBJECTION,N,N,N,Y,S,S,2020-02-20,,,NONE,NONE,NONE,NONE,SEE RMK,SS-SR,N,,122.9,Y,CG,N,,30.0,3.0,0.0,0.0,1.0,0.0,0.0,,,,5250.0,5250.0,,2020-02-20,FAA,2013-01-28,FAA,2013-01-28,,TIE,AGRI,Y-L,,,Local,36.61461627777778,-95.15169477777778
124,19304.1*A,AIRPORT,1K5,2022-03-24,ASW,AOK,OK,OKLAHOMA,WOODS,OK,WAYNOKA,WAYNOKA MUNI,PU,PU,CITY OF WAYNOKA,1759 CECIL ST,"WAYNOKA, OK 73860",580-824-2261,SUE HUGHES,2367 WAYNOKA ST,"WAYNOKA, OK 73860",(720) 256-3442,036-34-16.6800N,131656.6800N,098-51-16.7900W,0355876.7900W,E,1544.4,E,08E,1985.0,,WICHITA,1.0,SE,80.0,ZKC,ZCK,KANSAS CITY,ZKC,ZCK,KANSAS CITY,N,MLC,MC ALESTER,,1-800-WX-BRIEF,,,,MLC,Y,,O,,NY1,NO OBJECTION,N,N,N,Y,S,S,2019-11-25,,,NONE,NONE,NONE,NONE,SEE RMK,SS-SR,N,,122.9,N,CG,N,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,400.0,1500.0,,2019-11-25,ADO,2012-07-16,ADO,2012-07-16,,"HGR,TIE",,Y-L,,,Unclassified,36.5713,-98.85466388888888
125,19137.*A,AIRPORT,PWA,2022-03-24,ASW,AOK,OK,OKLAHOMA,OKLAHOMA,OK,OKLAHOMA CITY,WILEY POST,PU,PU,CITY OF OKLAHOMA CITY,"7100 TERMINAL DR., BOX 937","OKLAHOMA CITY, OK 73159",(405) 316-3200,KRISTY SLATER,5915 PHILIP J RHOADS RM 104,"BETHANY, OK 73008",405-316-4061,035-32-02.9900N,127922.9900N,097-38-49.3900W,0351529.3900W,E,1299.6,S,05E,2010.0,,DALLAS-FT WORTH,7.0,NW,1143.0,ZFW,ZCF,FORT WORTH,ZFW,ZCF,FORT WORTH,N,MLC,MC ALESTER,,1-800-WX-BRIEF,,,,PWA,Y,1943-02-01,O,,NGY3,NOT ANALYZED,N,N,N,Y,S,S,2021-07-07,,100LL A,MAJOR,MAJOR,HIGH/LOW,HIGH/LOW,SEE RMK,SS-SR,Y,122.95,126.9,Y,CG,N,,194.0,42.0,83.0,15.0,0.0,0.0,0.0,2.0,,3320.0,13524.0,34633.0,3814.0,2021-07-07,NGS,2008-04-08,NGS,2008-04-08,,"HGR,TIE","AVNCS,CHTR,INSTR,RNTL,SALES,SURV",Y-L,KPWA,,National,35.53416388888889,-97.64705277777779
126,19136.*A,AIRPORT,OKC,2022-03-24,ASW,AOK,OK,OKLAHOMA,OKLAHOMA,OK,OKLAHOMA CITY,WILL ROGERS WORLD,PU,PU,OKLAHOMA CITY AIRPORT TRUST,7100 TERMINAL DR; BOX 937,"OKLAHOMA CITY, OK 73159-0937",405-316-3200,SCOTT KEITH,7100 TERMINAL DR; BOX 937,"OKLAHOMA CITY, OK 73159-0937",405-316-3200,035-23-35.0700N,127415.0665N,097-36-02.7400W,0351362.7422W,E,1295.8,S,04E,2020.0,,DALLAS-FT WORTH,6.0,SW,8081.0,ZFW,ZCF,FORT WORTH,ZFW,ZCF,FORT WORTH,N,MLC,MC ALESTER,,1-800-WX-BRIEF,,,,OKC,Y,1938-12-01,O,I C S 05/1973,NGPRY,NOT ANALYZED,N,Y,N,Y,F,F,2021-06-09,,100LL A,MAJOR,MAJOR,HIGH/LOW,HIGH/LOW,SS-SR,SS-SR,Y,,,N,CG,N,,3.0,1.0,23.0,9.0,0.0,7.0,0.0,32115.0,,7036.0,595.0,13160.0,34830.0,2021-04-30,FAA-EST,2011-07-21,3RD PARTY SURVEY,2006-03-08,,"HGR,TIE","AFRT,AVNCS,CARGO,CHTR,INSTR,RNTL,SALES",Y-L,KOKC,Medium,,35.39307402777778,-97.60076172222222
127,19481.*A,AIRPORT,LMT,2022-03-24,ANM,SEA,OR,OREGON,KLAMATH,OR,KLAMATH FALLS,CRATER LAKE/KLAMATH RGNL,PU,PU,CITY OF KLAMATH FALLS,CITY HALL PO BOX 237,"KLAMATH FALLS, OR 97601",541-883-5316,JOHN BARSALOU,6775 ARNOLD AVENUE,"KLAMATH FALLS, OR 97603",(541) 883-5373,042-09-22.1200N,151762.1180N,121-43-59.5400W,0438239.5370W,E,4095.4,S,17E,1990.0,,KLAMATH FALLS,4.0,SE,1251.0,ZSE,ZCS,SEATTLE,ZSE,ZCS,SEATTLE,N,MMV,MC MINNVILLE,,1-800-WX-BRIEF,,,,LMT,Y,1937-11-01,O,IV A U 05/1973,NGPSY,NO OBJECTION,N,N,N,Y,F,F,2019-08-21,,100LL A,MAJOR,MAJOR,HIGH,HIGH,SEE RMK,SS-SR,Y,122.95,133.975,Y,CG,Y,,63.0,10.0,11.0,2.0,0.0,32.0,0.0,0.0,,3491.0,11464.0,10217.0,17459.0,2018-12-31,3RD PARTY SURVEY,2018-12-14,3RD PARTY SURVEY,2018-12-14,,"HGR,TIE","AFRT,AGRI,CARGO,CHTR,INSTR",Y-L,KLMT,,Regional,42.156143888888884,-121.73320472222223
128,19572.6*A,AIRPORT,42OR,2022-03-24,ANM,SEA,OR,OREGON,CROOK,OR,POST,SHOTGUN RANCH AIRSTRIP,PR,PR,WAYNE PERRY,11245 SE  6TH ST STE 240,"BELLEVUE, WA 98004",(425) 519-3988,WAYNE PERRY,11245 SE  6TH ST STE 240,"BELLEVUE, WA 98004",(425) 519-3988,044-08-03.0000N,158883.0000N,120-19-23.0000W,0433163.0000W,E,3430.0,E,,,,SEATTLE,8.0,E,,ZSE,ZCS,SEATTLE,ZSE,ZCS,SEATTLE,,MMV,MC MINNVILLE,,1-800-WX-BRIEF,,,,,,2005-11-01,O,,,NO OBJECTION,,,,,2,N,,2020-07-07,,,,,,,,N,,,,,,,1.0,,,,,,,,,,,,,,NACO,2006-04-04,NACO,2006-04-04,,,,,,,,44.134166666666665,-120.32305555555556
129,21614.*A,AIRPORT,74N,2022-03-24,AEA,HAR,PA,PENNSYLVANIA,DAUPHIN,PA,TOWER CITY,BENDIGO,PR,PU,GENE BENDIGO & HELEN BENDIGO TRUST,11079 CLARKS VALLEY RD,"TOWER CITY, PA 17980",610-413-7428,PAUL BENDIGO,250 DICKINSON DR.,"READING, PA 17605",610-413-7428,040-33-32.3800N,146012.3850N,076-33-34.9700W,0275614.9650W,E,790.6,E,11W,2010.0,,NEW YORK,2.0,S,41.0,ZNY,ZCN,NEW YORK,ZNY,ZCN,NEW YORK,N,IPT,WILLIAMSPORT,,1-800-WX-BRIEF,,,,IPT,Y,1949-12-01,O,,,NOT ANALYZED,,,,,S,S,2021-03-17,1983-06-13,,,,NONE,NONE,SEE RMK,,N,,122.9,N,CG,N,,21.0,,,1.0,,,1.0,,,30.0,1900.0,700.0,450.0,2021-03-17,FAA,2008-06-25,FAA,2008-06-25,,TIE,,Y-L,,,,40.558995833333334,-76.5597125
