,Site Id,Facility Type,Loc Id,Effective Date,Region,ADO,State Id,State Name,County,County State,City,Name,Ownership,Use,Owner,Owner Address,"Owner City, State, Zip",Owner Phone,Manager,Manager Address,"Manager City, State, Zip",Manager Phone,ARP Latitude,ARP Latitude Sec,ARP Longitude,ARP Longitude Sec,ARP Method,Elevation,Elevation Method,Magnetic Variation,Magnetic Variation Year,Traffic Pattern Altitude,Sectional,Distance From CBD,Direction From CBD,Land Area,ARTCC Id,ARTCC Computer ID,ARTCC Name,Responsible ARTCC Id,Responsible ARTCC Computer Id,Responsible ARTCC Name,Tie In FSS,Tie In FSS Id,Tie In FSS Name,FSS Phone Number,FSS Toll Free Number,Alternate FSS Id,Alternate FSS Name,Alternate FSS Toll Free Number,NOTAM Facility Id,NOTAM Service,Activation Date,Airport Status Code,Certification Type Date,Federal Agreements,Airspace Determination,Customs Airport Of Entry,Customs Landing Rights,Military Joint Use,Military Landing Rights,Inspection Method,Inspection Group,Last Inspection Date,Last Owner Information Date,Fuel Types,Airframe Repair,Power Plant Repair,Bottled Oxygen Type,Bulk Oxygen Type,Lighting Schedule,Beacon Schedule,ATCT,UNICOM,CTAF,Segmented Circle,Beacon Color,Non Commercial Landing Fee,Medical Use,Single Engine Aircraft,Multi Engine Aircraft,Jet Engine Aircraft,Helicopters,Gliders Operational,Military Operational,Ultralights,Commercial Operations,Commuter Operations,Air Taxi Operations,GA Local Operations,GA Itin Operations,Military Operations,Operations Date,Airport Position Source,Airport Position Source Date,Airport Elevation Source,Airport Elevation Source Date,Fuel Available,Transient Storage,Other Services,Wind Indicator,Icao Id,NPIAS Hub,NPIAS Role,DD_Latitudes,DD_Longitudes
22,00713.*A,AIRPORT,E67,2022-03-24,AWP,PHX,AZ,ARIZONA,PINAL,AZ,KEARNY,KEARNY,PU,PU,TOWN OF KEARNY,"912-C, TILBURY DRIVE","KEARNY, AZ 85137",520-363-5547,SHARON JAKUBOWSKI WOLZ,"912-C, TILBURY DRIVE P.O. BOX 639","KEARNY, AZ 85137",520-363-5547,033-02-49.9000N,118969.9000N,110-54-32.6000W,0399272.6000W,E,1833.0,E,12E,1985.0,,PHOENIX,1.0,S,20.0,ZAB,ZCA,ALBUQUERQUE,ZAB,ZCA,ALBUQUERQUE,N,PRC,PRESCOTT,,1-800-WX-BRIEF,,,,PRC,Y,1962-05-01,O,,,CONDITIONAL,,,N,N,S,C,2020-04-02,1982-04-19,,MAJOR,MAJOR,,,,,N,122.95,122.95,,,N,,3.0,,,,,,1.0,,,,250.0,1100.0,100.0,2020-04-02,FAA-EST,2007-07-02,,,,TIE,,Y,,,,33.04719444444444,-110.90905555555555
23,00692.25*A,AIRPORT,LUF,2022-03-24,AWP,PHX,AZ,ARIZONA,MARICOPA,AZ,GLENDALE,LUKE AFB,MA,PR,USAF,LUKE AFB,"GLENDALE, AZ 85301",623-856-1110,BASE OPERATIONS,LUKE AFB,"GLENDALE, AZ 85301",623-856-7131,033-32-05.8800N,120725.8810N,112-22-59.5200W,0404579.5185W,E,1085.0,S,13E,1990.0,,PHOENIX,7.0,W,,ZAB,ZCA,ALBUQUERQUE,ZAB,ZCA,ALBUQUERQUE,N,PRC,PRESCOTT,,1-800-WX-BRIEF,,,,LUF,Y,1943-09-01,O,,,NOT ANALYZED,N,N,,N,,N,,1976-09-09,,MAJOR,MAJOR,HIGH/LOW,HIGH/LOW,SEE RMK,SEE RMK,Y,,,N,CG,,,,,,,,,,,,,,,100000.0,,FAA-EST,2010-03-03,MILITARY,2005-10-27,,HGR,CARGO,Y,KLUF,,,33.53496694444444,-112.38319958333334
24,00739.*A,AIRPORT,OLS,2022-03-24,AWP,PHX,AZ,ARIZONA,SANTA CRUZ,AZ,NOGALES,NOGALES INTL,PU,PU,SANTA CRUZ COUNTY,COUNTY COURTHOUSE,"NOGALES, AZ 85621",520-375-7930,MARY DAHL,275 RIO RICO DRIVE,"RIO RICO, AZ 85648",520-841-0111,031-25-03.8000N,113103.8000N,110-50-52.4000W,0399052.4000W,E,3955.3,S,12E,1980.0,,PHOENIX,7.0,NE,340.0,ZAB,ZCA,ALBUQUERQUE,ZAB,ZCA,ALBUQUERQUE,N,PRC,PRESCOTT,,1-800-WX-BRIEF,,,,OLS,Y,1940-04-01,O,,NGY,NO OBJECTION,Y,Y,N,Y,S,C,2020-03-29,,100LL A,MAJOR,MAJOR,NONE,NONE,SEE RMK,SS-SR,N,122.8,122.8,Y,CG,N,,9.0,6.0,0.0,0.0,0.0,0.0,0.0,,,1750.0,30000.0,11000.0,4100.0,2020-03-29,3RD PARTY SURVEY,2011-02-07,3RD PARTY SURVEY,2011-02-07,,"HGR,TIE","CHTR,INSTR,RNTL,SALES",Y-L,KOLS,,Local,31.417722222222224,-110.84788888888889
25,00747.1*A,AIRPORT,PAN,2022-03-24,AWP,PHX,AZ,ARIZONA,GILA,AZ,PAYSON,PAYSON,PU,PU,TOWN OF PAYSON,303 N BEELINE HIGHWAY,"PAYSON, AZ 85541",928-474-5242,DENNIS DUEKER,806 W. AIRPORT RD,"PAYSON, AZ 85541",928-472-4748,034-15-24.6100N,123324.6110N,111-20-21.3200W,0400821.3210W,E,5156.8,S,12E,2005.0,,PHOENIX,1.0,W,80.0,ZAB,ZCA,ALBUQUERQUE,ZAB,ZCA,ALBUQUERQUE,N,PRC,PRESCOTT,,1-800-WX-BRIEF,,,,PRC,Y,1964-05-01,O,,NGY,NO OBJECTION,N,N,N,Y,S,C,2019-04-22,1982-04-28,100LL A,MAJOR,MAJOR,NONE,NONE,SEE RMK,SS-SR,N,122.8,122.8,Y,CG,N,,37.0,1.0,0.0,0.0,1.0,0.0,1.0,,,1750.0,12000.0,20000.0,500.0,2019-04-22,NGS,,,,,TIE,INSTR,Y-L,KPAN,,Local,34.25683638888889,-111.33925583333333
26,00696.71*A,AIRPORT,GYR,2022-03-24,AWP,PHX,AZ,ARIZONA,MARICOPA,AZ,GOODYEAR,PHOENIX GOODYEAR,PU,PU,CITY OF PHOENIX,3400 SKY HARBOR BLVD,"PHOENIX, AZ 85034",602-273-3300,BRADLEY HAGEN,"1658 SO LITCHFIELD RD, EXECUTIVE TERMINAL","GOODYEAR, AZ 85338",623-932-4550,033-25-23.8000N,120323.8000N,112-22-31.3000W,0404551.3000W,E,969.1,S,10E,2020.0,,PHOENIX,1.0,SW,789.0,ZAB,ZCA,ALBUQUERQUE,ZAB,ZCA,ALBUQUERQUE,N,PRC,PRESCOTT,,1-800-WX-BRIEF,,,,GYR,Y,,O,,NGPY,CONDITIONAL,N,N,N,Y,S,C,2021-04-12,,100LL A,MAJOR,MAJOR,HIGH/LOW,HIGH/LOW,SEE RMK,SS-SR,Y,122.95,120.1,Y,CG,N,,188.0,7.0,7.0,1.0,0.0,6.0,0.0,184.0,,3324.0,45189.0,29727.0,1175.0,2020-12-31,3RD PARTY SURVEY,2016-11-18,3RD PARTY SURVEY,2016-11-18,,TIE,"INSTR,RNTL",Y-L,KGYR,,Regional,33.42327777777778,-112.37536111111112
27,00753.*A,AIRPORT,IWA,2022-03-24,AWP,PHX,AZ,ARIZONA,MARICOPA,AZ,PHOENIX,PHOENIX-MESA GATEWAY,PU,PU,PHX MESA GATEWAY AIRPORT AUTHORITY,5835 S. SOSSAMAN RD,"MESA, AZ 85212-0919",(480) 988-7570,J. BRIAN O'NEILL,"PHX-MESA GATEWAY AIRPORT AUTHORITY, 5835 S. SOSSAMAN ROAD","MESA, AZ 85212-0919",(480) 988-7708,033-18-28.1700N,119908.1660N,111-39-19.6500W,0401959.6530W,E,1384.1,S,13E,1980.0,1218.0,PHOENIX,20.0,SE,3020.0,ZAB,ZCA,ALBUQUERQUE,ZAB,ZCA,ALBUQUERQUE,N,PRC,PRESCOTT,,1-800-WX-BRIEF,,,,IWA,Y,1993-12-01,O,I C S 03/1999,N,NOT ANALYZED,N,N,N,Y,F,F,2021-12-01,,100LL A,MINOR,,HIGH/LOW,,SEE RMK,SS-SR,Y,,120.6,Y,CG,Y,,66.0,16.0,27.0,21.0,,,,14098.0,,44333.0,158632.0,51669.0,4940.0,2021-10-31,3RD PARTY SURVEY,2018-05-02,3RD PARTY SURVEY,2018-05-02,,"HGR,TIE","AMB,CARGO,CHTR,INSTR,RNTL",Y,KIWA,Small,,33.30782388888888,-111.65545916666667
28,00754.*A,AIRPORT,PHX,2022-03-24,AWP,PHX,AZ,ARIZONA,MARICOPA,AZ,PHOENIX,PHOENIX SKY HARBOR INTL,PU,PU,CITY OF PHOENIX,2485 E BUCKEYE RD,"PHOENIX, AZ 85034",602-273-3302,CHAD R. MAKOVSKY,2485 E BUCKEYE RD,"PHOENIX, AZ 85034",602-273-3302,033-26-03.4000N,120363.4000N,112-00-41.7000W,0403241.7000W,E,1134.8,S,12E,2000.0,,PHOENIX,3.0,E,3400.0,ZAB,ZCA,ALBUQUERQUE,ZAB,ZCA,ALBUQUERQUE,N,PRC,PRESCOTT,,1-800-WX-BRIEF,,,,PHX,Y,1940-04-01,O,I D S 05/1973,NGRSY,NO OBJECTION,N,Y,N,Y,F,F,2019-03-25,,100LL A,MAJOR,MAJOR,HIGH/LOW,HIGH/LOW,,SS-SR,Y,,,N,CG,Y,,14.0,10.0,27.0,11.0,,8.0,,384714.0,,27327.0,0.0,20616.0,2244.0,2019-01-31,3RD PARTY SURVEY,2017-03-28,3RD PARTY SURVEY,2017-03-28,,"HGR,TIE","AFRT,AMB,AVNCS,CARGO,CHTR,SALES",Y-L,KPHX,Large,,33.43427777777777,-112.01158333333333
29,00782.*A,AIRPORT,SAD,2022-03-24,AWP,PHX,AZ,ARIZONA,GRAHAM,AZ,SAFFORD,SAFFORD RGNL,PU,PU,CITY OF SAFFORD,717 MAIN ST,"SAFFORD, AZ 85546",928-432-4000,LANCE HENRIE,PO BOX 272,"SAFFORD, AZ 85548-0272",(928) 432-4190,032-51-12.0300N,118272.0280N,109-38-06.2900W,0394686.2950W,E,3178.4,S,12E,1985.0,,PHOENIX,3.0,E,630.0,ZAB,ZCA,ALBUQUERQUE,ZAB,ZCA,ALBUQUERQUE,N,PRC,PRESCOTT,,1-800-WX-BRIEF,,,,SAD,Y,1942-07-01,O,,NGSY3,NOT ANALYZED,N,N,N,Y,S,C,2021-04-17,,100LL A+,MAJOR,MAJOR,HIGH/LOW,HIGH/LOW,SEE RMK,SS-SR,N,122.8,122.8,Y,CG,N,,30.0,18.0,0.0,1.0,0.0,0.0,0.0,,,150.0,6000.0,6600.0,1000.0,2018-04-18,3RD PARTY SURVEY,2019-11-07,3RD PARTY SURVEY,2019-11-07,,"HGR,TIE","AMB,CHTR,INSTR,RNTL",Y-L,KSAD,,Local,32.85334111111111,-109.63508194444445
30,00788.3*A,AIRPORT,SEZ,2022-03-24,AWP,PHX,AZ,ARIZONA,YAVAPAI,AZ,SEDONA,SEDONA,PU,PU,YAVAPAI COUNTY,1015 FAIR ST.,"PRESCOTT, AZ 86305",(928) 771-3200,EDWARD A. ROSE,235 AIR TERMINAL DRIVE,"SEDONA, AZ 86336",928-282-4487,034-50-54.9200N,125454.9210N,111-47-18.4100W,0402438.4110W,E,4830.5,S,13E,1985.0,,PHOENIX,2.0,SW,220.0,ZAB,ZCA,ALBUQUERQUE,ZAB,ZCA,ALBUQUERQUE,N,PRC,PRESCOTT,,1-800-WX-BRIEF,,,,SEZ,Y,1956-05-01,O,,NGSY,NO OBJECTION,N,N,N,Y,S,S,2019-04-23,,100LL A,MINOR,MINOR,NONE,NONE,SEE RMK,SS-SR,N,123.0,123.0,Y,CG,N,,50.0,7.0,0.0,2.0,1.0,0.0,0.0,,,10850.0,8750.0,14000.0,1400.0,2019-04-23,3RD PARTY SURVEY,2019-06-24,3RD PARTY SURVEY,2019-06-24,,"BUOY,HGR,TIE",CHTR,Y-L,KSEZ,,Local,34.84858916666667,-111.7884475
31,00682.*A,AIRPORT,FHU,2022-03-24,AWP,PHX,AZ,ARIZONA,COCHISE,AZ,FORT HUACHUCA SIERRA VISTA,SIERRA VISTA MUNI-LIBBY AAF,MR,PU,US ARMY INTELLIGENCE CTR,FORT HUACHUCA,"FORT HUACHUCA, AZ 85613",520-538-2860,SHARON FLISSAR,401 GIULIO CESARE AVE,"SIERRA VISTA, AZ 85635",520-458-5775,031-35-18.5000N,113718.5000N,110-20-39.8000W,0397239.8000W,E,4719.1,S,10E,2015.0,,PHOENIX,3.0,N,,ZAB,ZCA,ALBUQUERQUE,ZAB,ZCA,ALBUQUERQUE,N,PRC,PRESCOTT,,1-800-WX-BRIEF,,,,FHU,Y,1972-11-01,O,,NGSY,CONDITIONAL,N,N,Y,N,F,F,2014-02-25,,100 A,NONE,NONE,NONE,NONE,SEE RMK,SS-SR,Y,122.95,124.95,N,CG,N,,35.0,3.0,0.0,1.0,1.0,0.0,0.0,5013.0,,,6887.0,10905.0,96469.0,2013-10-31,NGS,2000-06-14,NGS,2000-06-14,,TIE,,Y-L,KFHU,,Local,31.588472222222222,-110.34438888888889
32,00841.*A,AIRPORT,NYL,2022-03-24,AWP,PHX,AZ,ARIZONA,YUMA,AZ,YUMA,YUMA MCAS/YUMA INTL,MN,PU,USMC & YUMA CO ARPT AUTH,"2356 E O'NEILL ST, BLDG 153","YUMA, AZ 85369-9114",928-269-3327,GREGORY MCSHANE / GLADYS BROWN,"2356 E O'NEILL ST, BLDG 153","YUMA, AZ 85369-9114",928-269-3327,032-39-23.6700N,117563.6660N,114-36-21.5500W,0412581.5540W,E,213.3,S,13E,2000.0,,PHOENIX,3.0,S,3100.0,ZLA,ZCL,LOS ANGELES,ZLA,ZCL,LOS ANGELES,N,PRC,PRESCOTT,,1-800-WX-BRIEF,,,,NYL,Y,1940-04-01,O,I A S 05/1973,NGSY3,NOT ANALYZED,Y,Y,Y,N,F,F,2020-01-30,,100 A A+,MINOR,MINOR,HIGH/LOW,HIGH/LOW,SEE RMK,SS-SR,Y,122.95,119.3,N,CG,N,,48.0,12.0,2.0,0.0,,103.0,1.0,16299.0,,,68053.0,0.0,116202.0,2019-12-31,MILITARY,2014-05-14,MILITARY,2014-05-14,,TIE,"AFRT,AMB,AVNCS,CHTR,INSTR,RNTL",Y-L,KNYL,Non-Hub,,32.656573888888886,-114.60598722222221
33,01494.*A,AIRPORT,70CL,2022-03-24,AWP,LAX,CA,CALIFORNIA,INYO,CA,DEATH VALLEY JUNCTION,AMARGOSA,PR,PR,AMARGOSA OPERA HOUSE INC.,P.O. BOX 608,"DEATH VALLEY JCT, CA 92328",,BOBBI FABIAN,HC 1 BOX 603,"DEATH VALLEY JCT, CA 92328",760-852-4441,036-17-44.8400N,130664.8410N,116-25-33.1500W,0419133.1490W,E,2037.0,E,14E,1985.0,,LAS VEGAS,1.0,W,,ZLA,ZCL,LOS ANGELES,ZLA,ZCL,LOS ANGELES,N,RAL,RIVERSIDE,,1-800-WX-BRIEF,,,,,N,,O,,,NOT ANALYZED,,,N,N,2,N,,2019-06-01,,NONE,NONE,,,,,N,,,N,,N,,1.0,,,,,,,,,,,,,,,,,,,,,Y,,,,36.295789166666665,-116.42587472222222
34,01873.3*A,AIRPORT,BAB,2022-03-24,AWP,SFO,CA,CALIFORNIA,YUBA,CA,MARYSVILLE,BEALE AFB,MA,PR,USAF,BEALE AFB,"MARYSVILLE, CA 95903",,BASE OPERATIONS (USAF),9TH CBAT SUP GP(SAC)BEALE AFB,"MARYSVILLE, CA 95903",916-634-2217,039-08-09.9600N,140889.9639N,121-26-11.7100W,0437171.7061W,E,112.7,S,16E,1985.0,,SAN FRANCISCO,6.0,E,,ZOA,ZCO,OAKLAND,ZOA,ZCO,OAKLAND,N,RIU,RANCHO MURIETA,,1-800-WX-BRIEF,,,,BAB,Y,1960-01-01,O,,,NOT ANALYZED,Y,Y,,N,,N,,1976-09-09,,MINOR,MINOR,LOW,LOW,SS-SR,SS-SR,Y,,,N,SCG,N,,,,,,,4.0,,,,,,,,,DOD (NGA),2013-03-20,DOD (NGA),2013-03-20,,HGR,CARGO,Y,KBAB,,,39.13610108333334,-121.43658502777778
35,01276.*A,AIRPORT,AVX,2022-03-24,AWP,LAX,CA,CALIFORNIA,LOS ANGELES,CA,AVALON,CATALINA,PR,PU,SANTA CATALINA IS CONSERVANCY,BOX 2739,"AVALON, CA 90704",310-510-0143,JEFF JENSEN,P.O. BOX 2739,"AVALON, CA 90704",310-510-0143,033-24-17.9900N,120257.9900N,118-24-56.7700W,0426296.7700W,E,1602.0,E,14E,1980.0,,LOS ANGELES,6.0,NW,25.0,ZLA,ZCL,LOS ANGELES,ZLA,ZCL,LOS ANGELES,N,HHR,HAWTHORNE,,1-800-WX-BRIEF,,,,AVX,Y,1941-06-01,O,,,NOT ANALYZED,N,N,N,N,S,S,2021-03-22,,,NONE,NONE,NONE,NONE,SEE RMK,,N,122.7,122.7,Y,,Y,,6.0,,,,,,,,,2266.0,1025.0,10200.0,25.0,2020-12-31,ADO,2009-08-04,ADO,2009-08-04,,TIE,,Y-L,KAVX,,,33.40499722222222,-118.41576944444445
36,01395.*A,AIRPORT,CIC,2022-03-24,AWP,SFO,CA,CALIFORNIA,BUTTE,CA,CHICO,CHICO MUNI,PU,PU,CITY OF CHICO,PO BOX 3420,"CHICO, CA 95927",530-896-7200,TOM BAHR,"150 AIRPARK BLVD., SUITE 110","CHICO, CA 95973",530-896-7216,039-47-43.4000N,143263.4000N,121-51-30.3000W,0438690.3000W,E,240.2,S,16E,1990.0,,SAN FRANCISCO,4.0,N,1475.0,ZOA,ZCO,OAKLAND,ZOA,ZCO,OAKLAND,N,RIU,RANCHO MURIETA,,1-800-WX-BRIEF,,,,CIC,Y,1987-04-01,O,III A U 05/1973,NGPRY,NO OBJECTION,N,N,N,Y,F,S,2019-09-18,,100LL A,MAJOR,MAJOR,HIGH,,SEE RMK,SS-SR,Y,122.95,121.0,Y,CG,N,,75.0,10.0,2.0,3.0,0.0,0.0,0.0,21.0,,6719.0,6170.0,19546.0,1544.0,2019-05-31,3RD PARTY SURVEY,2007-11-10,3RD PARTY SURVEY,2007-11-10,,TIE,"AFRT,AGRI,AVNCS,CHTR,INSTR,RNTL,SALES",Y-L,KCIC,,Regional,39.79538888888889,-121.85841666666666
37,01397.7*A,AIRPORT,NID,2022-03-24,AWP,LAX,CA,CALIFORNIA,KERN,CA,CHINA LAKE,CHINA LAKE NAWS (ARMITAGE FLD),MN,PR,US NAVY,OCEANOGRAPHIC OFC - CODE 3142,"WASHINGTON, DC 20373",,COMMANDING OFFICER,NAVAL AIR FACILITY,"CHINA LAKE, CA 93555",,035-41-08.5200N,128468.5216N,117-41-31.5900W,0423691.5941W,E,2284.0,S,14E,2000.0,,LOS ANGELES,3.0,NW,,ZLA,ZCL,LOS ANGELES,ZLA,ZCL,LOS ANGELES,N,RAL,RIVERSIDE,,1-800-WX-BRIEF,,,,NID,Y,1952-05-01,O,,,,,,,N,,N,,1976-08-13,,NONE,NONE,NONE,NONE,SEE RMK,SS-SR,Y,,,N,SCG,,,,,,,,,,,,,,,,,FAA-EST,2017-08-14,DOD (NGA),2011-12-01,,,,,KNID,,,35.685700444444436,-117.69210947222223
38,02035.04*A,AIRPORT,CN99,2022-03-24,AWP,SFO,CA,CALIFORNIA,STANISLAUS,CA,PATTERSON,DEL MAR FARMS,PR,PR,JON MARING,P.O. BOX 99,"WESTLEY, CA 95387",209-531-3711,JON MARING,P.O. BOX 99,"WESTLEY, CA 95387",209-894-5555,037-32-47.2000N,135167.2000N,121-09-30.8800W,0436170.8800W,E,65.0,E,,,,SAN FRANCISCO,,,10.0,ZOA,ZCO,OAKLAND,ZOA,ZCO,OAKLAND,,RIU,RANCHO MURIETA,,1-800-WX-BRIEF,,,,,,2014-11-01,O,,,CONDITIONAL,,,,,,N,,,,,,,,,,N,,,,,,,3.0,1.0,,,,,,,,,,,,,OWNER,2014-11-21,OWNER,2014-11-21,,,,Y,,,,37.54644444444445,-121.15857777777778
39,01526.8*A,AIRPORT,EDW,2022-03-24,AWP,LAX,CA,CALIFORNIA,KERN,CA,EDWARDS,EDWARDS AFB,MA,PR,USAF,EDWARDS AFB,"EDWARDS, CA 93523",,BASE OPERATIONS,EDWARDS AFB,"EDWARDS, CA 93523",661-277-3808,034-54-29.1200N,125669.1182N,117-53-07.9000W,0424387.9027W,E,2311.0,E,12E,2015.0,,LOS ANGELES,6.0,SW,,ZLA,ZCL,LOS ANGELES,ZLA,ZCL,LOS ANGELES,N,RAL,RIVERSIDE,,1-800-WX-BRIEF,,,,EDW,Y,,O,,,NOT ANALYZED,N,N,,N,,N,,1976-09-09,100LL J8,NONE,NONE,LOW,HIGH/LOW,,SS-SR,Y,,120.7,N,CG,,,,,,,,,,,,,,,,,FAA-EST,2010-11-19,MILITARY,2019-03-19,,,,Y,KEDW,,,34.908088388888885,-117.88552852777778
40,01593.*A,AIRPORT,FUL,2022-03-24,AWP,LAX,CA,CALIFORNIA,ORANGE,CA,FULLERTON,FULLERTON MUNI,PU,PU,CITY OF FULLERTON,303 W. COMMONWEALTH AVE,"FULLERTON, CA 92832",714-738-6310,BRENDAN O'REILLY,4011 W COMMONWEALTH AVE,"FULLERTON, CA 92833-2537",714-738-6323,033-52-19.2500N,121939.2510N,117-58-47.2200W,0424727.2230W,E,96.0,S,14E,1985.0,1004.0,LOS ANGELES,3.0,W,86.0,ZLA,ZCL,LOS ANGELES,ZLA,ZCL,LOS ANGELES,N,RAL,RIVERSIDE,,1-800-WX-BRIEF,,,,FUL,Y,1940-04-01,O,,NGY,NO OBJECTION,N,N,N,Y,S,S,2021-04-12,,100LL A,MAJOR,MAJOR,HIGH,HIGH,SEE RMK,SS-SR,Y,122.95,119.1,Y,CG,N,,247.0,9.0,0.0,13.0,2.0,0.0,0.0,1.0,,124.0,29597.0,43284.0,52.0,2020-12-31,NGS,,,,,TIE,"AMB,CHTR,INSTR,RNTL,SALES",Y-L,KFUL,,Regional,33.872014166666666,-117.97978416666666
41,01967.*A,AIRPORT,DVO,2022-03-24,AWP,SFO,CA,CALIFORNIA,MARIN,CA,NOVATO,GNOSS FLD,PU,PU,MARIN COUNTY,P.O. BOX 4055,"SAN RAFAEL, CA 94913-4055",415-897-1754,DAN JENSEN,451 #A AIRPORT ROAD,"NOVATO, CA 94945",415-897-1754,038-08-36.8700N,137316.8730N,122-33-25.5300W,0441205.5290W,E,4.0,S,16E,1995.0,,SAN FRANCISCO,3.0,N,90.0,ZOA,ZCO,OAKLAND,ZOA,ZCO,OAKLAND,N,OAK,OAKLAND,,1-800-WX-BRIEF,,,,OAK,Y,1947-09-01,O,,NGY,NO OBJECTION,N,N,N,Y,S,S,2019-05-13,,100LL A,MAJOR,MAJOR,,HIGH/LOW,,SS-SR,N,123.075,123.075,Y,CG,N,,136.0,11.0,4.0,1.0,0.0,0.0,0.0,,,2000.0,60000.0,23500.0,,2018-12-31,3RD PARTY SURVEY,2017-10-10,3RD PARTY SURVEY,2017-10-10,,TIE,"AVNCS,CHTR,INSTR,RNTL,SALES",Y-L,KDVO,,Regional,38.14357583333333,-122.55709138888888
42,01683.5*A,AIRPORT,NRS,2022-03-24,AWP,LAX,CA,CALIFORNIA,SAN DIEGO,CA,IMPERIAL BEACH,IMPERIAL BEACH NOLF (REAM FLD),MN,PR,US NAVY,OCEANOGRAPHIC OFC - CODE 3142,"WASHINGTON, DC 20373",,,,,,032-33-58.1600N,117238.1638N,117-06-48.6800W,0421608.6837W,E,23.6,S,11E,2020.0,,LOS ANGELES,1.0,S,,ZLA,ZCL,LOS ANGELES,ZLA,ZCL,LOS ANGELES,N,SAN,SAN DIEGO,,1-800-WX-BRIEF,,,,SAN,Y,1944-02-01,O,,,,,,,N,,N,,1975-12-04,,,,,,SEE RMK,SS-SR,Y,,,N,SCG,,,,,,,,,,,,,,,,,DOD (NGA),2013-05-10,DOD (NGA),2013-05-10,,,,,KNRS,,,32.566156611111104,-117.11352324999999
43,01767.12*A,AIRPORT,NLC,2022-03-24,AWP,SFO,CA,CALIFORNIA,KINGS,CA,LEMOORE,LEMOORE NAS (REEVES FLD),MN,PR,US NAVY,OCEANOGRAPHIC OFC - CODE 3142,"WASHINGTON, DC 20373",,COMMANDING OFFICER,NAVAL AIR STATION,"LEMOORE, CA 93245",,036-19-59.2600N,130799.2564N,119-57-07.7800W,0431827.7819W,E,228.3,S,14E,2010.0,,SAN FRANCISCO,7.0,W,,ZOA,ZCO,OAKLAND,ZOA,ZCO,OAKLAND,N,RIU,RANCHO MURIETA,,1-800-WX-BRIEF,,,,NLC,Y,,O,,,,,,,N,,N,,1976-08-13,,NONE,NONE,NONE,NONE,SEE RMK,SEE RMK,Y,,,N,SCG,,,,,,,,,,,,,,,,,DOD (NGA),2013-09-13,DOD (NGA),2021-01-20,,,,,KNLC,,,36.33312677777778,-119.9521616388889
44,01772.*A,AIRPORT,LHM,2022-03-24,AWP,SFO,CA,CALIFORNIA,PLACER,CA,LINCOLN,LINCOLN RGNL/KARL HARDER FLD,PU,PU,CITY OF LINCOLN,600 6TH STREET,"LINCOLN, CA 95648",(916) 434-2450,RICHARD SPINALE,1480 FLIGHTLINE DR.,"LINCOLN, CA 95648",916-645-3443,038-54-33.0000N,140073.0000N,121-21-04.8000W,0436864.8000W,E,121.4,S,14E,2010.0,,SAN FRANCISCO,3.0,W,725.0,ZOA,ZCO,OAKLAND,ZOA,ZCO,OAKLAND,N,RIU,RANCHO MURIETA,,1-800-WX-BRIEF,,,,RIU,Y,1944-07-01,O,,NGRY,NO OBJECTION,N,N,N,Y,S,S,2019-10-28,,100LL A,MAJOR,MAJOR,NONE,NONE,SEE RMK,SS-SR,N,123.0,123.0,Y,CG,N,,58.0,2.0,0.0,2.0,0.0,0.0,0.0,,,3200.0,37100.0,34100.0,,2017-12-31,3RD PARTY SURVEY,2017-08-25,3RD PARTY SURVEY,2017-08-25,,TIE,"AVNCS,CHTR,INSTR,RNTL,SALES",Y-L,KLHM,,Local,38.909166666666664,-121.35133333333333
45,01818.*A,AIRPORT,LAX,2022-03-24,AWP,LAX,CA,CALIFORNIA,LOS ANGELES,CA,LOS ANGELES,LOS ANGELES INTL,PU,PU,CITY OF LOS ANGELES,1 WORLD WAY BOX 92216,"LOS ANGELES, CA 90009-2216",424-646-5292,VIJI PRASAD,ONE WORLD WAY,"LOS ANGELES, CA 90009",424-646-8251,033-56-32.9900N,122192.9870N,118-24-28.9700W,0426268.9750W,E,127.8,S,12E,2020.0,,LOS ANGELES,9.0,SW,3500.0,ZLA,ZCL,LOS ANGELES,ZLA,ZCL,LOS ANGELES,N,HHR,HAWTHORNE,,1-800-WX-BRIEF,,,,LAX,Y,1940-04-01,O,I E S 05/1973,NGPY3,NO OBJECTION,Y,Y,,,F,F,2019-02-28,,A,MAJOR,MAJOR,HIGH,HIGH,,SS-SR,Y,122.95,,N,CG,,,,,0.0,,,,,379933.0,,23176.0,0.0,11282.0,354.0,2021-07-31,FAA-EST,2019-03-25,FAA,2019-03-25,,TIE,"AFRT,AVNCS,CARGO,CHTR",Y-L,KLAX,Large,,33.942496388888884,-118.40804861111111
